id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,date_accuracy,image_width,image_height,img_hd,img_sd,lat,lng,height,heading,tilt,fov,geometry,portals_id,portals_url,wikidata_id,wikidata_image,wikidata_ims_id,wikidata_depict,omeka_url
014AM010001,"Rua Chile, atual Rua da Ajuda",,Augusto Malta,1928-08-14,1928-01-01,1928-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,4 x 24,0 cm",Centro,day,"24,0","17,4",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM010001.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM010001.jpg,-22.906835,-43.176705,9.47,128.95,91.25,50.0,"POLYGON ((-43.17670475732653 -22.90683474000051, -43.17291462905172 -22.90770179865238, -43.17302513828103 -22.90803982456675, -43.17317108519498 -22.90836624516114, -43.17335106445266 -22.90867791673193, -43.17356334291893 -22.90897183759984, -43.17380587634918 -22.90924517702198, -43.17407632907211 -22.90949530245827, -43.17437209648139 -22.90971980492934, -43.17469033011927 -22.90991652222142, -43.17498959166635 -22.91006651823486, -43.17670475732653 -22.90683474000051))",78671.0,http://acervos.ims.com.br/portals/#/detailpage/78671,http://www.wikidata.org/entity/Q97772869,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Chile%2C%20atual%20Rua%20da%20Ajuda%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,https://images.imaginerio.org/api/items/839
014AM010002,Rua Riachuelo,,Augusto Malta,1928-08-24,1928-01-01,1928-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,2 cm",Lapa,day,"23,2","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM010002.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM010002.jpg,-22.914502,-43.184355,12.5,-104.71,87.91,50.0,"POLYGON ((-43.18435513588801 -22.91450163925634, -43.18735945836811 -22.91680010291527, -43.18758958236059 -22.91651779800315, -43.18778855547983 -22.91621607640587, -43.18795446164079 -22.91589784398695, -43.18808570325946 -22.91556616560369, -43.1881810166313 -22.91522423558693, -43.18823948409285 -22.91487534697458, -43.18826054284949 -22.91452285979529, -43.1882439903847 -22.91417016870808, -43.18819782321619 -22.91385924071976, -43.18435513588801 -22.91450163925634))",17023.0,http://acervos.ims.com.br/portals/#/detailpage/17023,http://www.wikidata.org/entity/Q65621132,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Riachuelo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,"http://www.wikidata.org/entity/Q522559 Lapa, Rio de Janeiro",https://images.imaginerio.org/api/items/840
014AM010004,Ponte no Canal do Mangue,,Augusto Malta,1930-01-01,1925-01-01,1935-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,2 cm",Centro,circa,"23,2","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM010004.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM010004.jpg,-22.910149,-43.20627,9.4,46.25,84.05,54.0,"POLYGON ((-43.20626969333231 -22.91014876199279, -43.20498117582388 -22.90675292232575, -43.20462603289148 -22.90688560791565, -43.20428671816843 -22.9070497187896, -43.20396649927491 -22.90724367458104, -43.20366845997803 -22.90746560751334, -43.20339547049782 -22.90771338038276, -43.20315015986785 -22.90798460713581, -43.20293489061639 -22.90827667584308, -43.2027517360119 -22.90858677384848, -43.20260246009222 -22.90891191485178, -43.20253055446847 -22.90911051790516, -43.20626969333231 -22.91014876199279))",78672.0,http://acervos.ims.com.br/portals/#/detailpage/78672,http://www.wikidata.org/entity/Q65621135,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20no%20Canal%20do%20Mangue%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/842
014AM010009,Rua Frei Caneca,,Augusto Malta,1926-03-05,1926-01-01,1926-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,1 x 23,1 cm",Centro,day,"23,1","17,1",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM010009.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM010009.jpg,-22.908936,-43.18841,8.75,-106.83,95.54,50.0,"POLYGON ((-43.18841020598786 -22.90893575392003, -43.19132016165092 -22.91133488813642, -43.19156144293061 -22.91106060730978, -43.19177237465355 -22.91076586296134, -43.19195092554725 -22.91045349376412, -43.19209537623458 -22.91012650811531, -43.19220433578588 -22.90978805515951, -43.19227675510635 -22.90944139445712, -43.19231193702996 -22.9090898645902, -43.19230954302314 -22.90873685100815, -43.19227588053287 -22.9084245641939, -43.18841020598786 -22.90893575392003))",17024.0,http://acervos.ims.com.br/portals/#/detailpage/17024,http://www.wikidata.org/entity/Q65621139,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Frei%20Caneca%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/845
014AM010012,Praia de Botafogo tomada do Pão de Açúcar,,Augusto Malta,1915-01-01,1910-01-01,1920-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,9 x 23,9 cm",Urca,circa,"23,9","17,9",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM010012.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM010012.jpg,-22.949498,-43.156399,390.11,33.64,81.48,42.4,"POLYGON ((-43.15639945269027 -22.94949750560261, -43.14548858732891 -22.9037672679188, -43.14067504446874 -22.90497220424805, -43.13601278749788 -22.9066058103335, -43.13154667944943 -22.90865236881705, -43.12731970145895 -22.91109218841941, -43.12337253998169 -22.91390179288059, -43.11974319579246 -22.91705414626215, -43.11646661850163 -22.92051891247108, -43.11482070426025 -22.92255324937886, -43.15639945269027 -22.94949750560261))",78609.0,http://acervos.ims.com.br/portals/#/detailpage/78609,http://www.wikidata.org/entity/Q65621141,http://commons.wikimedia.org/wiki/Special:FilePath/Praia%20de%20Botafogo%20tomada%20do%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1898482 Urca,https://images.imaginerio.org/api/items/847
014AM010018,"Rua Sete de Setembro, esquina com a Rua da Quitanda",,Augusto Malta,1928-05-26,1928-01-01,1928-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Centro,day,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM010018.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM010018.jpg,-22.904194,-43.176351,14.68,-95.01,78.32,60.0,"POLYGON ((-43.17635125573129 -22.90419372746207, -43.17954978336836 -22.90625761020924, -43.17975399150147 -22.90595887967681, -43.17992542815344 -22.90564314989011, -43.18006244247104 -22.90531346160736, -43.18016371514916 -22.90497298999687, -43.18022827112817 -22.90462501405502, -43.18025548897455 -22.90427288502506, -43.18024510685502 -22.90391999412111, -43.18019722504705 -22.90356973986817, -43.18011230496189 -22.90322549537279, -43.17999116469009 -22.90289057583941, -43.1798908443843 -22.90267407410496, -43.17635125573129 -22.90419372746207))",82830.0,http://acervos.ims.com.br/portals/#/detailpage/82830,,,,,
014AM012006,"Arsenal da Marinha, antigo Arsenal de Guerra",,Augusto Malta,1919-07-02,1919-01-01,1919-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 18,0 x 24,0 cm",Centro,day,"24,0","18,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012006.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012006.jpg,-22.906067,-43.167939,8.81,-100.14,85.2,50.0,"POLYGON ((-43.16793852026922 -22.90606730261439, -43.17113215702224 -22.90813765983867, -43.17133708070703 -22.90783934370629, -43.17150927311791 -22.90752396197341, -43.17164707612223 -22.90719455204667, -43.17174916281857 -22.90685428641411, -43.17181455030725 -22.90650644208893, -43.17184260914642 -22.90615436904742, -43.17183306940344 -22.90580145796508, -43.17178602324333 -22.90545110756184, -43.17171307602528 -22.90514456342383, -43.16793852026922 -22.90606730261439))",78680.0,http://acervos.ims.com.br/portals/#/detailpage/78680,http://www.wikidata.org/entity/Q97772873,http://commons.wikimedia.org/wiki/Special:FilePath/Arsenal%20da%20Marinha%2C%20antigo%20Arsenal%20de%20Guerra%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,https://images.imaginerio.org/api/items/858
014AM012010,"Edifício do Ministério da Agricultura, projetado por Morales de Los Rios","Edifício do Ministério da Agricultura, projetado por Morales de Los Rios, na ocasião da Exposição do Centenário da Independência, em 1922. Pavilhão dos Estados.",Augusto Malta,1922-01-01,1921-01-01,1923-01-01,FOTOGRAFIA,GELATINA/ Prata,"i: 18,0 x 24,0 cm",Praça XV de novembro,circa,"24,0","18,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012010.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012010.jpg,-22.905238,-43.170479,11.01,153.81,98.77,57.0,"POLYGON ((-43.17047911388757 -22.90523840271584, -43.16729120232876 -22.90731620788239, -43.167527647524 -22.90759403432314, -43.1677925184304 -22.9078491746119, -43.16808326420941 -22.90807917147366, -43.16839708477611 -22.90828180977974, -43.16873095776716 -22.90845513788585, -43.1690816676517 -22.90859748643235, -43.16944583670445 -22.90870748442549, -43.16981995754269 -22.9087840724447, -43.1702004269133 -22.90882651284845, -43.1705835804042 -22.90883439688027, -43.17063875840658 -22.90883267716539, -43.17047911388757 -22.90523840271584))",17267.0,http://acervos.ims.com.br/portals/#/detailpage/17267,http://www.wikidata.org/entity/Q65621152,http://commons.wikimedia.org/wiki/Special:FilePath/Edif%C3%ADcio%20do%20Minist%C3%A9rio%20da%20Agricultura%2C%20projetado%20por%20Morales%20de%20Los%20Rios%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,https://images.imaginerio.org/api/items/861
014AM012016,Vista da Praça Marechal Floriano,Destaque para o Pathé Palace e o Capitólio.,Augusto Malta,1935-01-01,1930-01-01,1938-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,9 x 24,2 cm",Centro,circa,"24,2","17,9",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012016.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012016.jpg,-22.910756,-43.17527000000001,25.0,-70.13,93.77,50.0,"POLYGON ((-43.1752696227097 -22.91075578002634, -43.1791593415741 -22.91107752660662, -43.17917484407707 -22.91072479505586, -43.17915273718931 -22.91037236236462, -43.17909323410277 -22.91002362263685, -43.17899690814313 -22.90968193438544, -43.17886468723756 -22.90935058818946, -43.17869784496854 -22.90903277500667, -43.17849798829991 -22.90873155544615, -43.17826704209403 -22.90844983029704, -43.17803744845001 -22.90821797155565, -43.1752696227097 -22.91075578002634))",78622.0,http://acervos.ims.com.br/portals/#/detailpage/78622,http://www.wikidata.org/entity/Q65621156,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Pra%C3%A7a%20Marechal%20Floriano%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/866
014AM012018,"Terreno da rua General Polidoro, entre os números 181 e 185",,Augusto Malta,1920-01-01,1915-01-01,1925-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,3 x 23,6 cm",Botafogo,circa,"23,6","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012018.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012018.jpg,-22.95623,-43.186028,8.39,-178.8,93.14,50.0,"POLYGON ((-43.18602773918602 -22.95622968816571, -43.18445127292648 -22.95952108590483, -43.18480923315696 -22.95964751971066, -43.18517892915339 -22.9597410371452, -43.18555680028906 -22.95980073751545, -43.18593920718187 -22.9598260458292, -43.18632246675406 -22.95981671833421, -43.18670288771354 -22.95977284486651, -43.18707680611427 -22.95969484798489, -43.18744062065294 -22.95958347890015, -43.18775269366601 -22.95945732806582, -43.18602773918602 -22.95622968816571))",78682.0,http://acervos.ims.com.br/portals/#/detailpage/78682,http://www.wikidata.org/entity/Q97772874,http://commons.wikimedia.org/wiki/Special:FilePath/Terreno%20da%20rua%20General%20Polidoro%2C%20entre%20os%20n%C3%BAmeros%20181%20e%20185%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,https://images.imaginerio.org/api/items/868
014AM012019,Visita do Dr. Frontin a rua Barão de Cotegipe,,Augusto Malta,1919-03-18,1919-01-01,1919-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 18,0 x 24,0 cm",Vila Isabel,day,"24,0","18,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012019.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012019.jpg,-22.91743,-43.251394,24.94,-119.29,83.65,60.0,"POLYGON ((-43.25139392486207 -22.917430279816, -43.25338826975059 -22.92052320990931, -43.25370781213363 -22.92032826618747, -43.25400506909225 -22.92010541283794, -43.25427717782006 -22.91985679619226, -43.25452151775893 -22.91958481069943, -43.25473573583648 -22.9192920758608, -43.25491776912538 -22.91898141099784, -43.25506586470619 -22.91865580809565, -43.25517859654281 -22.91831840298422, -43.25525487920805 -22.91797244513499, -43.25529397832761 -22.91762126636374, -43.25529918620527 -22.91738591574213, -43.25139392486207 -22.917430279816))",78684.0,http://acervos.ims.com.br/portals/#/detailpage/78684,http://www.wikidata.org/entity/Q97772876,http://commons.wikimedia.org/wiki/Special:FilePath/Visita%20do%20Dr.%20Frontin%20a%20rua%20Bar%C3%A3o%20de%20Cotegipe%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,https://images.imaginerio.org/api/items/869
014AM012022,Demolição do chafariz da Carioca,,Augusto Malta,1926-03-13,1926-01-01,1926-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,2 x 23,2 cm",Centro,day,"23,2","17,2",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012022.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012022.jpg,-22.907165,-43.178027,11.83,179.28,93.2,45.8,"POLYGON ((-43.17802678099999 -22.90716530400003, -43.17646326007867 -22.91046170515347, -43.17682156348535 -22.91058699762441, -43.17719147467155 -22.9106793365292, -43.17756943093785 -22.91073783252568, -43.17795179208234 -22.91076192222139, -43.17833487546839 -22.91075137360106, -43.17871499150159 -22.9107062882617, -43.17908847917377 -22.91062710043393, -43.17945174133142 -22.9105145727987, -43.17949984560619 -22.91049686789564, -43.17802678099999 -22.90716530400003))",17269.0,http://acervos.ims.com.br/portals/#/detailpage/17269,http://www.wikidata.org/entity/Q65621158,http://commons.wikimedia.org/wiki/Special:FilePath/Demoli%C3%A7%C3%A3o%20do%20chafariz%20da%20Carioca%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/870
014AM012023,Avenida Mem de Sá,,Augusto Malta,1914-08-20,1914-01-01,1914-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,4 x 23,4 cm",Centro,day,"23,4","17,4",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012023.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012023.jpg,-22.912431,-43.18561,9.58,109.77,95.09,59.6,"POLYGON ((-43.18561030528495 -22.91243054254742, -43.18176492360509 -22.91180227536664, -43.18171657953228 -22.91215247607777, -43.18170573393684 -22.91250535517024, -43.18173249155988 -22.91285751423313, -43.18179659500056 -22.91320556176339, -43.1818974271839 -22.91354614582864, -43.18203401729293 -22.91387598634973, -43.18220505010852 -22.91419190669242, -43.1824088786672 -22.91449086426351, -43.18264354011566 -22.91476997981677, -43.18290677460911 -22.91502656518641, -43.18307868383737 -22.9151696818843, -43.18561030528495 -22.91243054254742))",78619.0,http://acervos.ims.com.br/portals/#/detailpage/78619,http://www.wikidata.org/entity/Q65621641,http://commons.wikimedia.org/wiki/Special:FilePath/Avenida%20Mem%20de%20S%C3%A1%209F%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,"http://www.wikidata.org/entity/Q522559 Lapa, Rio de Janeiro",https://images.imaginerio.org/api/items/871
014AM012026,Rua São José,,Augusto Malta,1915-01-01,1910-01-01,1920-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Centro,circa,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012026.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012026.jpg,-22.906093,-43.176531,9.3,-23.72,96.28,59.8,"POLYGON ((-43.17653057234676 -22.90609310715497, -43.17967683282644 -22.90396215052748, -43.17943493277399 -22.90368834237258, -43.17916506362621 -22.90343769326029, -43.17886982437291 -22.90321261694392, -43.17855205827478 -22.90301528089912, -43.17821482548337 -22.90284758545504, -43.17786137357436 -22.90271114549788, -43.1774951062778 -22.90260727492302, -43.1771195507062 -22.90253697398514, -43.17673832339581 -22.90250091966812, -43.17635509548772 -22.9024994591674, -43.17610709637023 -22.90251703869882, -43.17653057234676 -22.90609310715497))",82781.0,http://acervos.ims.com.br/portals/#/detailpage/82781,http://www.wikidata.org/entity/Q65621160,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20centro%20do%20Rio%20de%20Janeiro%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,
014AM012033,Avenida Rio Branco (antiga Avenida Central),,Augusto Malta,1925-03-28,1925-01-01,1925-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,4 cm",Centro,day,"23,4","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012033.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012033.jpg,-22.907989,-43.176578000000006,9.84,-22.55,93.48,53.8,"POLYGON ((-43.1765779539336 -22.90798939093172, -43.17954402188058 -22.90564936325961, -43.17928074029804 -22.9053928347396, -43.17899143089586 -22.90516131221643, -43.1786788798408 -22.90495702524522, -43.17834609707383 -22.90478194109404, -43.1779962873263 -22.90463774580295, -43.17763281926244 -22.90452582795104, -43.17725919304475 -22.90444726528739, -43.1768790066345 -22.90440281435496, -43.17649592115146 -22.90439290320689, -43.1762838806056 -22.90440232306275, -43.1765779539336 -22.90798939093172))",17141.0,http://acervos.ims.com.br/portals/#/detailpage/17141,http://www.wikidata.org/entity/Q65621167,http://commons.wikimedia.org/wiki/Special:FilePath/Avenida%20Rio%20Branco%20%28antiga%20Avenida%20Central%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/879
014AM012035,Bonde na rua do Catete,,Augusto Malta,1920-01-01,1915-01-01,1925-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,6 x 23,4 cm",Catete,circa,"23,4","17,6",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012035.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012035.jpg,-22.925813,-43.176623,8.43,-161.66,101.91,50.0,"POLYGON ((-43.1766227585383 -22.92581258514527, -43.17616976091522 -22.92938559085674, -43.17655220420592 -22.92940927965767, -43.17693532702738 -22.92939832940694, -43.17731543940512 -22.92935284556981, -43.17768888036605 -22.92927326621496, -43.17805205320652 -22.9291603577943, -43.17840146014066 -22.92901520775938, -43.17873373599488 -22.92883921408545, -43.1790456806238 -22.92863407180436, -43.17930346292903 -22.92842884392512, -43.1766227585383 -22.92581258514527))",17143.0,http://acervos.ims.com.br/portals/#/detailpage/17143,http://www.wikidata.org/entity/Q65621169,,,http://www.wikidata.org/entity/Q991717 Bairro do Catete,https://images.imaginerio.org/api/items/881
014AM012038,Mercado de Flores,,Augusto Malta,1920-01-01,1915-01-01,1925-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 18,1 x 24,0 cm",Rua Buenos Aires; Centro,circa,"24,0","18,1",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012038.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012038.jpg,-22.903208,-43.17995300000001,10.16,176.67,93.73,67.2,"POLYGON ((-43.17995349868028 -22.90320812795224, -43.17760820755497 -22.90608444822183, -43.17792556326027 -22.90628235364288, -43.17826245041627 -22.90645065204378, -43.17861562445601 -22.90658772250601, -43.17898168391617 -22.90669224486972, -43.17935710320288 -22.90676321245121, -43.17973826655435 -22.90679994174082, -43.18012150287304 -22.90680207898755, -43.18050312109127 -22.9067696036069, -43.18087944572951 -22.90670282837922, -43.18124685230423 -22.9066023964365, -43.18160180224417 -22.90646927506671, -43.18192030455948 -22.90631587166237, -43.17995349868028 -22.90320812795224))",17145.0,http://acervos.ims.com.br/portals/#/detailpage/17145,http://www.wikidata.org/entity/Q65621172,http://commons.wikimedia.org/wiki/Special:FilePath/Mercado%20de%20Flores%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,https://images.imaginerio.org/api/items/884
014AM012044,Rua do Senado,,Augusto Malta,1929-01-26,1929-01-01,1929-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,4 x 23,2 cm",Centro,day,"23,2","17,4",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012044.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012044.jpg,-22.911421,-43.191295,11.5,54.33,88.21,55.2,"POLYGON ((-43.19129469703508 -22.91142131624259, -43.18953608772558 -22.90820940142225, -43.18920277531914 -22.90838364227508, -43.18888960791257 -22.90858713706607, -43.18859960138106 -22.90881792615606, -43.18833554860353 -22.90907378705322, -43.18809999256735 -22.9093522558118, -43.18789520187742 -22.90965065075605, -43.18772314890546 -22.90996609830123, -43.18758549079024 -22.91029556062314, -43.18748355347167 -22.91063586490985, -43.18742834620623 -22.91091402573334, -43.19129469703508 -22.91142131624259))",17147.0,http://acervos.ims.com.br/portals/#/detailpage/17147,http://www.wikidata.org/entity/Q65621177,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20do%20Senado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/889
014AM012051,"Bondes elétricos na rua Primeiro de Março, destaque para a Igreja Santa Cruz dos Militares",,Augusto Malta,1915-01-01,1905-01-01,1920-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 18,1 x 24,0 cm",Centro,circa,"24,0","18,1",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012051.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012051.jpg,-22.902632,-43.175785,21.96,-8.3,82.24,59.8,"POLYGON ((-43.17578493413211 -22.90263216403696, -43.17820005889762 -22.89980534832616, -43.1778876461774 -22.8996008978843, -43.17755498454405 -22.8994256396742, -43.17720527756273 -22.89928126141218, -43.17684189290826 -22.89916915343932, -43.17646832994014 -22.89909039533559, -43.17608818601069 -22.89904574552603, -43.17570512183081 -22.89903563397891, -43.17532282622606 -22.89906015806626, -43.17494498062261 -22.89911908162637, -43.17457522360409 -22.89921183723747, -43.1743470070402 -22.89928763114094, -43.17578493413211 -22.90263216403696))",17150.0,http://acervos.ims.com.br/portals/#/detailpage/17150,http://www.wikidata.org/entity/Q65621184,http://commons.wikimedia.org/wiki/Special:FilePath/Bondes%20el%C3%A9tricos%20na%20rua%20Primeiro%20de%20Mar%C3%A7o%2C%20destaque%20para%20a%20Igreja%20Santa%20Cruz%20dos%20Militares%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/893
014AM012056,Praça Tiradentes,,Augusto Malta,1929-03-05,1929-01-01,1929-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,5 x 23,2 cm",Centro,day,"23,2","17,5",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012056.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012056.jpg,-22.906869,-43.181731,21.13,-91.63,82.14,53.6,"POLYGON ((-43.181730703 -22.90686908300003, -43.18516433613556 -22.90858282866423, -43.1853301574153 -22.90826456284234, -43.18546131291455 -22.90793285803731, -43.18555653975817 -22.90759090883436, -43.18561492111594 -22.90724200845608, -43.18563589502239 -22.90688951704438, -43.18561925977807 -22.90653682929895, -43.18556517588079 -22.90618734178389, -43.18547416446886 -22.90584442021737, -43.18534710229138 -22.90551136705938, -43.18526456893404 -22.90533803371416, -43.181730703 -22.90686908300003))",17153.0,http://acervos.ims.com.br/portals/#/detailpage/17153,http://www.wikidata.org/entity/Q65621189,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20Tiradentes%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/897
014AM012063,Vista do Largo de São Francisco de Paula,,Augusto Malta,1915-01-01,1910-01-01,1920-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,9 x 23,9 cm",Centro,circa,"23,9","17,9",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012063.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/014AM012063.jpg,-22.905226000000006,-43.180507,15.54,-29.92,90.67,45.8,"POLYGON ((-43.18050712571175 -22.90522631320044, -43.18361698710383 -22.90305051656882, -43.18337049269775 -22.90278020892279, -43.18309642398975 -22.90253345842002, -43.18279742040454 -22.9023126412681, -43.18247636144654 -22.90211988392548, -43.18213633897093 -22.90195704262753, -43.18178062741207 -22.90182568551473, -43.18141265225528 -22.90172707753489, -43.18103595705571 -22.9016621682645, -43.1809866192114 -22.90165625119205, -43.18050712571175 -22.90522631320044))",17157.0,http://acervos.ims.com.br/portals/#/detailpage/17157,http://www.wikidata.org/entity/Q65621197,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Largo%20de%20S%C3%A3o%20Francisco%20de%20Paula%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/903
